,회사명,거래소코드,회계년도,단기차입금,유동성장기부채,사채,장기차입금,자본,부채,이자비용,세후타인자본비용
1124,그랜드코리아레저(주),114090,2020/12,11900311.0,166667.0,0.0,0.0,486390297.0,222055672.0,3464091.0,0.28707195786716444
1125,그랜드코리아레저(주),114090,2021/12,0.0,166666.0,0.0,0.0,383548330.0,147757778.0,2704972.0,16.229896919587677
1126,그랜드코리아레저(주),114090,2022/12,0.0,27778.0,0.0,0.0,382455408.0,227057758.0,2751640.0,99.05824753401973
1127,그랜드코리아레저(주),114090,2023/12,0.0,0.0,0.0,0.0,411810412.0,227557872.0,3788329.0,inf
1128,그린케미칼(주),83420,2020/12,,,,,,,,
1129,그린케미칼(주),83420,2021/12,,,,,,,,
1130,그린케미칼(주),83420,2022/12,,,,,,,,
1131,그린케미칼(주),83420,2023/12,,,,,,,,
1132,금강공업(주),14280,2020/12,244878923.0,5949960.0,0.0,0.0,353265431.0,425894778.0,11064406.0,0.04411137133676906
1133,금강공업(주),14280,2021/12,286819436.0,11833320.0,0.0,0.0,386670790.0,481987959.0,8449925.0,0.02829347739218586
1134,금강공업(주),14280,2022/12,344553843.0,45734766.0,0.0,0.0,448214310.0,646587485.0,14719296.0,0.03771387547721128
1135,금강공업(주),14280,2023/12,368173960.0,15016290.0,0.0,0.0,477493955.0,652973754.0,24243258.0,0.06326689679604322
1136,금호건설(주),2990,2020/12,68455450.0,51314834.0,0.0,0.0,390290611.0,986951983.0,10127000.0,0.08455352748432991
1137,금호건설(주),2990,2021/12,31355450.0,26841637.0,0.0,0.0,652821435.0,1083164234.0,6929000.0,0.11906094200213148
1138,금호건설(주),2990,2022/12,31355450.0,29658971.0,0.0,0.0,543337108.0,1147826600.0,9694000.0,0.15888047188057394
1139,금호건설(주),2990,2023/12,65355450.0,65130269.0,0.0,0.0,469814438.0,1222548339.0,16297269.0,0.12489695519859917
1140,금호석유화학(주),11780,2020/12,314605752.0,60214000.0,0.0,0.0,3149233633.0,1878048584.0,27981000.0,0.07465188227326931
1141,금호석유화학(주),11780,2021/12,387903825.0,326371000.0,0.0,0.0,5082908385.0,3032766422.0,27182000.0,0.03805538015427045
1142,금호석유화학(주),11780,2022/12,305294865.0,178413000.0,0.0,0.0,5653415178.0,2065857046.0,29233000.0,0.06043523811629567
1143,금호석유화학(주),11780,2023/12,346082253.0,180956000.0,0.0,0.0,5834019542.0,2145675091.0,30318470.0,0.05752612799435642
1144,금호전기(주),1210,2020/12,3070020.0,0.0,0.0,0.0,4240562.0,63542469.0,5183704.0,1.6884919316486537
1145,금호전기(주),1210,2021/12,638703.0,0.0,0.0,0.0,18362617.0,65486927.0,5547687.0,8.685863382511121
1146,금호전기(주),1210,2022/12,454846.0,0.0,0.0,0.0,12839330.0,48974884.0,9347636.0,20.55121073945907
1147,금호전기(주),1210,2023/12,2137132.0,1070120.0,0.0,0.0,7148316.0,45756810.0,2522885.0,0.7866188874463248
1148,기아(주),270,2020/12,4479452000.0,788542000.0,0.0,0.0,29891672000.0,30598771000.0,234524000.0,0.04451865358996233
1149,기아(주),270,2021/12,3107772000.0,1307848000.0,0.0,0.0,34912556000.0,31937441000.0,169895000.0,0.0384759105176623
1150,기아(주),270,2022/12,1659498000.0,1768645000.0,0.0,0.0,39343081000.0,34367884000.0,232983000.0,0.06796186740168074
1151,기아(주),270,2023/12,128765000.0,968813000.0,0.0,0.0,46558235000.0,34069591000.0,181948000.0,0.16577227313229675
1152,나이스평가정보(주),30190,2020/12,0.0,0.0,0.0,0.0,258801396.0,110002235.0,467393.0,inf
1153,나이스평가정보(주),30190,2021/12,0.0,0.0,0.0,0.0,301544866.0,132725164.0,507338.0,inf
1154,나이스평가정보(주),30190,2022/12,1000080.0,0.0,0.0,0.0,341644765.0,139446698.0,627935.0,0.6278847692184625
1155,나이스평가정보(주),30190,2023/12,999960.0,0.0,0.0,0.0,369599776.0,124109920.0,708268.0,0.7082963318532741
1156,남광토건(주),1260,2020/12,9245011.0,1218545.0,0.0,0.0,66301956.0,137716864.0,261215.0,0.024964266450143716
1157,남광토건(주),1260,2021/12,34245011.0,2154178.0,0.0,0.0,87745244.0,186233105.0,359840.0,0.009885934546508714
1158,남광토건(주),1260,2022/12,25000000.0,1183536.0,0.0,0.0,107002078.0,238920806.0,1358382.0,0.051879241978623515
1159,남광토건(주),1260,2023/12,22000000.0,7278951.0,0.0,0.0,113032137.0,264295801.0,1778923.0,0.06075774367736057
1160,남해화학(주),25860,2020/12,,,,,,,,
1161,남해화학(주),25860,2021/12,90498418.0,0.0,0.0,0.0,471602290.0,247508235.0,567611.0,0.006272054391050239
1162,남해화학(주),25860,2022/12,175563946.0,0.0,0.0,0.0,521990318.0,380906101.0,9169711.0,0.052230034747567135
1163,남해화학(주),25860,2023/12,143359198.0,0.0,0.0,0.0,519316743.0,314231857.0,11640092.0,0.0811952924011196
1164,네이버(주),35420,2020/12,481207513.0,95015814.0,5690291.0,714266865.0,8255132035.0,8759106629.0,21666282.0,0.016715482360800213
1165,네이버(주),35420,2021/12,342638765.0,118683053.0,0.0,0.0,24027376349.0,9663630408.0,45165688.0,0.09790494669385007
1166,네이버(주),35420,2022/12,1381399299.0,0.0,0.0,0.0,23450322480.0,10448720409.0,71692137.0,0.05189819992807163
1167,네이버(주),35420,2023/12,333041315.0,442886027.0,0.0,0.0,24237998816.0,11499828149.0,127077551.0,0.16377506516583096
1168,넥센타이어(주),2350,2020/12,240080390.0,229794487.0,0.0,0.0,1546952327.0,1994128000.0,18247791.0,0.03883542596809235
1169,넥센타이어(주),2350,2021/12,255982316.0,231856098.0,0.0,0.0,1599927142.0,2223486296.0,19173538.0,0.0393030508663469
1170,넥센타이어(주),2350,2022/12,663361180.0,341694784.0,0.0,0.0,1596231828.0,2348104912.0,28143410.0,0.028001833736693293
1171,넥센타이어(주),2350,2023/12,458756000.0,435935822.0,0.0,0.0,1704882809.0,2527778745.0,60418687.0,0.06753016571107096
1172,넥스틸(주),92790,2020/12,,,,,,,,
1173,넥스틸(주),92790,2021/12,,,,,,,,
1174,넥스틸(주),92790,2022/12,34000000.0,14845079.0,0.0,0.0,285264825.0,302747492.0,4902232.0,0.10036286357526415
1175,넥스틸(주),92790,2023/12,54000000.0,921703.0,0.0,0.0,444944994.0,197535614.0,5855253.0,0.1066109148144951
1176,넷마블(주),251270,2020/12,807464029.0,12148799.0,0.0,0.0,5650596134.0,2572832682.0,23128347.0,0.02821862495300037
1177,넷마블(주),251270,2021/12,1670993103.0,57077283.0,0.0,0.0,6007658886.0,4656124187.0,36222511.0,0.020961247466224447
1178,넷마블(주),251270,2022/12,1507042690.0,222433136.0,0.0,0.0,5621808455.0,3313765261.0,112779741.0,0.06521035987004307
1179,넷마블(주),251270,2023/12,1311381882.0,86285268.0,0.0,0.0,5079044789.0,2836820601.0,146706098.0,0.10496497538773807
1180,다스코(주),58730,2020/12,47936215.0,3784827.0,0.0,0.0,119466538.0,130077408.0,1554562.0,0.03005666436496001
1181,다스코(주),58730,2021/12,47135545.0,7383739.0,0.0,0.0,125349317.0,173177983.0,3323745.0,0.060964575396844904
1182,다스코(주),58730,2022/12,49010000.0,11307794.0,0.0,0.0,143225920.0,202891749.0,5022191.0,0.08326217964801565
1183,다스코(주),58730,2023/12,45544000.0,4150092.0,0.0,0.0,154105447.0,165929194.0,6428466.0,0.12936076988789733
1184,다올투자증권(주),30210,2020/12,,,,,,,,
1185,다올투자증권(주),30210,2021/12,,,,,,,,
1186,다올투자증권(주),30210,2022/12,,,,,,,,
1187,다올투자증권(주),30210,2023/12,,,,,,,,
1188,대덕전자(주),353200,2020/12,9080571.0,0.0,0.0,0.0,637780940.0,171396181.0,407431.0,0.044868433934385846
1189,대덕전자(주),353200,2021/12,1000000.0,0.0,0.0,0.0,681882884.0,259131515.0,571607.0,0.571607
1190,대덕전자(주),353200,2022/12,1000000.0,6836886.0,0.0,0.0,854989142.0,336767846.0,640993.0,0.0817917984260585
1191,대덕전자(주),353200,2023/12,0.0,6836173.0,0.0,0.0,868336080.0,259199450.0,921368.0,0.1347783328479253
1192,대상(주),1680,2020/12,266211294.0,113787712.0,0.0,0.0,1101549818.0,1426785228.0,20818074.0,0.05478454856800336
1193,대상(주),1680,2021/12,328822336.0,143599596.0,0.0,0.0,1247222537.0,1623307569.0,17562000.0,0.0371743960439161
1194,대상(주),1680,2022/12,469896612.0,91900467.0,0.0,0.0,1322626501.0,1867569947.0,30622000.0,0.05450722537487597
1195,대상(주),1680,2023/12,321381417.0,159712067.0,0.0,0.0,1343746605.0,1990623423.0,53051969.0,0.11027372177005
1196,대상홀딩스(주),84690,2020/12,295673482.0,135566830.0,0.0,0.0,1325982098.0,1734176256.0,25275000.0,0.05861001232185362
1197,대상홀딩스(주),84690,2021/12,402050841.0,200959286.0,0.0,0.0,1491136537.0,2134955897.0,23140000.0,0.038374148233832235
1198,대상홀딩스(주),84690,2022/12,606082037.0,116482717.0,0.0,0.0,1555100874.0,2460226575.0,41024000.0,0.05677553433501684
1199,대상홀딩스(주),84690,2023/12,486815129.0,240128190.0,0.0,0.0,1583313433.0,2576171993.0,67798000.0,0.09326449288132188
1200,대성에너지(주),117580,2020/12,40000000.0,51939153.0,0.0,0.0,314411003.0,387705959.0,3410438.0,0.03709451184524182
1201,대성에너지(주),117580,2021/12,27600000.0,1450470.0,0.0,0.0,317343114.0,425136421.0,2584586.0,0.0889688187488877
1202,대성에너지(주),117580,2022/12,20000000.0,2833366.0,0.0,0.0,313793533.0,520696425.0,2814042.0,0.12324253901067411
1203,대성에너지(주),117580,2023/12,40000000.0,62709143.0,0.0,0.0,319603451.0,483594707.0,3679891.0,0.035828270906709835
1204,대성홀딩스(주),16710,2020/12,40000000.0,101929357.0,0.0,0.0,581661588.0,599463867.0,6076178.0,0.04281128392627045
1205,대성홀딩스(주),16710,2021/12,27600000.0,1450470.0,0.0,0.0,596911156.0,647101707.0,4629849.0,0.15937260223328573
1206,대성홀딩스(주),16710,2022/12,40000000.0,61116489.0,0.0,0.0,604804139.0,786541939.0,4952782.0,0.04898095304713359
1207,대성홀딩스(주),16710,2023/12,100000000.0,111010053.0,0.0,0.0,559034235.0,686948614.0,7532401.0,0.03569688217650938
1208,대우전자부품(주),9320,2020/12,,,,,,,,
1209,대우전자부품(주),9320,2021/12,,,,,,,,
1210,대우전자부품(주),9320,2022/12,,,,,,,,
1211,대우전자부품(주),9320,2023/12,,,,,,,,
1212,대원강업(주),430,2020/12,195216255.0,13975662.0,0.0,0.0,572095997.0,445770950.0,9686629.0,0.04630498701343226
1213,대원강업(주),430,2021/12,181136722.0,9860862.0,0.0,0.0,576991044.0,406038474.0,7608427.0,0.03983520021907712
1214,대원강업(주),430,2022/12,175745655.0,15086335.0,0.0,0.0,598011882.0,412406943.0,10326173.0,0.05411133112430468
1215,대원강업(주),430,2023/12,165682493.0,7597000.0,0.0,0.0,618192990.0,408110669.0,13194093.0,0.07614341877142958
1216,대원전선(주),6340,2020/12,24902201.0,3000000.0,0.0,0.0,85380717.0,106632038.0,817166.0,0.029286793540050836
1217,대원전선(주),6340,2021/12,34497920.0,2000000.0,0.0,0.0,87644897.0,152928879.0,998379.0,0.027354408141614644
1218,대원전선(주),6340,2022/12,27608460.0,1200000.0,0.0,0.0,91598886.0,154359647.0,2010600.0,0.06979199860041113
1219,대원전선(주),6340,2023/12,28392723.0,28856.0,0.0,0.0,100324044.0,134547618.0,3036977.0,0.1068546191610255
1220,대원제약(주),3220,2020/12,20000000.0,2448285.0,0.0,0.0,212771671.0,122442339.0,1182464.0,0.05267502617683266
1221,대원제약(주),3220,2021/12,42542761.0,9185264.0,0.0,0.0,218403698.0,211176225.0,2078079.0,0.04017317498589981
1222,대원제약(주),3220,2022/12,42874000.0,10628157.0,0.0,0.0,248765199.0,204784867.0,3682942.0,0.0688372620191743
1223,대원제약(주),3220,2023/12,62874000.0,40926539.0,0.0,0.0,264264473.0,243733870.0,4614224.0,0.04445279421911287
1224,대원화성(주),24890,2020/12,30372789.0,2404360.0,0.0,0.0,76025090.0,53771259.0,985781.0,0.030075251511350178
1225,대원화성(주),24890,2021/12,38032656.0,1737730.0,0.0,0.0,71012022.0,64820560.0,1089190.0,0.027386960740084343
1226,대원화성(주),24890,2022/12,42245573.0,5200000.0,0.0,0.0,62456607.0,68456840.0,1953108.0,0.04116523158019401
1227,대원화성(주),24890,2023/12,51317800.0,200000.0,0.0,0.0,52837630.0,85537345.0,3488167.0,0.06770799607126081
1228,대한방직(주),1070,2020/12,33191054.0,19225.0,0.0,0.0,136304881.0,77489052.0,961718.0,0.028958443860107288
1229,대한방직(주),1070,2021/12,48206678.0,654972.0,0.0,0.0,139467795.0,93144326.0,787270.0,0.016112227073788954
1230,대한방직(주),1070,2022/12,32021052.0,10609271.0,0.0,0.0,135247441.0,75392117.0,1299668.0,0.030486937666411768
1231,대한방직(주),1070,2023/12,15420493.0,622515.0,0.0,0.0,130936272.0,49782243.0,1746584.0,0.10886886050296803
1232,대한유화(주),6650,2020/12,6998023.0,0.0,0.0,0.0,1894119696.0,233430644.0,479949.0,0.06858351280068671
1233,대한유화(주),6650,2021/12,6040000.0,9600000.0,0.0,0.0,2029134282.0,449738749.0,1082932.0,0.06924117647058824
1234,대한유화(주),6650,2022/12,13393000.0,1733200.0,0.0,0.0,1861952414.0,333880102.0,1575711.0,0.10417097486480412
1235,대한유화(주),6650,2023/12,91762000.0,10000000.0,0.0,0.0,1824790602.0,371702112.0,5732296.0,0.056330418034236746
1236,대한전선(주),1440,2020/12,119016063.0,467286019.0,0.0,0.0,359634314.0,839828614.0,38248000.0,0.06523599552900786
1237,대한전선(주),1440,2021/12,350523381.0,19236926.0,0.0,0.0,387760789.0,1033109826.0,19351000.0,0.052333902892394556
1238,대한전선(주),1440,2022/12,82076206.0,20000000.0,0.0,0.0,882204303.0,738060568.0,21159000.0,0.207286309210983
1239,대한전선(주),1440,2023/12,165357099.0,20000000.0,0.0,0.0,953285756.0,925279344.0,27001000.0,0.1456701693416123
1240,대한제강(주),84010,2020/12,10725965.0,21550000.0,0.0,0.0,548377713.0,396483255.0,1679888.0,0.052047645980530716
1241,대한제강(주),84010,2021/12,24110780.0,12452463.0,0.0,0.0,720207676.0,512229906.0,1261507.0,0.03450205442662731
1242,대한제강(주),84010,2022/12,30654820.0,3541532.0,0.0,0.0,798446877.0,422049933.0,3157010.0,0.09232008139347729
1243,대한제강(주),84010,2023/12,7478520.0,1000000.0,0.0,0.0,843966380.0,271812695.0,1830871.0,0.21594228709727642
1244,대한제당(주),1790,2020/12,103006481.0,107040000.0,0.0,0.0,478569356.0,667672501.0,11638117.0,0.055407341006584156
1245,대한제당(주),1790,2021/12,137374631.0,109355000.0,0.0,0.0,511199010.0,671091219.0,8867180.0,0.03593885324620779
1246,대한제당(주),1790,2022/12,127964822.0,80000000.0,0.0,0.0,537718752.0,681747544.0,12935850.0,0.06220210646971823
1247,대한제당(주),1790,2023/12,65199991.0,82637492.0,0.0,0.0,554590561.0,630801051.0,17077505.0,0.11551539334581339
1248,대한제분(주),1130,2020/12,116352338.0,1063600.0,0.0,0.0,780799362.0,304081446.0,3666648.0,0.031227855966197707
1249,대한제분(주),1130,2021/12,201890495.0,7844590.0,0.0,0.0,880617517.0,440979864.0,3664330.0,0.01747123043338219
1250,대한제분(주),1130,2022/12,176883065.0,7733280.0,0.0,0.0,919353084.0,399078815.0,6899334.0,0.037371198091913256
1251,대한제분(주),1130,2023/12,177907755.0,9883280.0,0.0,0.0,993961882.0,407391972.0,12850286.0,0.06842864463684328
1252,대한해운(주),5880,2020/12,146293418.0,308592436.0,0.0,0.0,853323153.0,2492265618.0,90831756.0,0.19968032683645512
1253,대한해운(주),5880,2021/12,61577621.0,169514882.0,0.0,0.0,1518114390.0,2341620169.0,67532503.0,0.2922314749431746
1254,대한해운(주),5880,2022/12,286839715.0,233821045.0,0.0,0.0,1784122007.0,2706138105.0,89179341.0,0.17128108713243534
1255,대한해운(주),5880,2023/12,198444200.0,635265789.0,0.0,0.0,1846814654.0,2880989160.0,162276330.0,0.19464361965321253
1256,덕양산업(주),24900,2020/12,57533440.0,13489123.0,0.0,0.0,55776963.0,457267351.0,3541512.0,0.04986460429483515
1257,덕양산업(주),24900,2021/12,41725930.0,11894083.0,0.0,0.0,63777587.0,459786678.0,3529674.0,0.06582754838198193
1258,덕양산업(주),24900,2022/12,43358717.0,23679036.0,0.0,0.0,88443765.0,431773772.0,3526756.0,0.05260850553866267
1259,덕양산업(주),24900,2023/12,28885390.0,5900000.0,0.0,0.0,91061755.0,482586900.0,3759332.0,0.10807215328044331
1260,동국홀딩스(주),1230,2020/12,1668650828.0,275729000.0,0.0,0.0,2136230888.0,3282307853.0,88536000.0,0.045534313165071574
1261,동국홀딩스(주),1230,2021/12,1734689107.0,235591000.0,0.0,0.0,2782412406.0,3551698514.0,65347000.0,0.033166350189414974
1262,동국홀딩스(주),1230,2022/12,1554293530.0,228095000.0,0.0,0.0,3286611270.0,3164636527.0,80047000.0,0.04490996135393668
1263,동국홀딩스(주),1230,2023/12,188262454.0,8017000.0,0.0,0.0,1777312951.0,644335386.0,11863000.0,0.06043933666128906
1264,동부건설(주),5960,2020/12,6856000.0,686000.0,0.0,0.0,459854034.0,494379516.0,1281601.0,0.16992853354547865
1265,동부건설(주),5960,2021/12,37198607.0,8807000.0,0.0,1036000.0,559654480.0,702346281.0,5167000.0,0.10983893471156289
1266,동부건설(주),5960,2022/12,65423993.0,115807000.0,0.0,0.0,583588347.0,998112147.0,3374000.0,0.01861712472104592
1267,동부건설(주),5960,2023/12,254843716.0,127366000.0,0.0,0.0,580558729.0,1226953607.0,13856734.0,0.03625426937079747
1268,동성제약(주),2210,2020/12,,,,,,,,
1269,동성제약(주),2210,2021/12,,,,,,,,
1270,동성제약(주),2210,2022/12,,,,,,,,
1271,동성제약(주),2210,2023/12,,,,,,,,
1272,동아쏘시오홀딩스(주),640,2020/12,136400000.0,77958000.0,0.0,0.0,888723631.0,622382702.0,11975757.0,0.0558680198546357
1273,동아쏘시오홀딩스(주),640,2021/12,198809999.0,16188000.0,0.0,0.0,985040574.0,706347762.0,11503160.0,0.0535035677239024
1274,동아쏘시오홀딩스(주),640,2022/12,209336500.0,174073740.0,0.0,0.0,998660790.0,732791277.0,14853870.0,0.03874145354072964
1275,동아쏘시오홀딩스(주),640,2023/12,344100000.0,41453453.0,0.0,0.0,1027309302.0,929797049.0,22745717.0,0.05899497676136751
1276,동아에스티(주),170900,2020/12,50532739.0,0.0,0.0,0.0,642096822.0,338570602.0,5193564.0,0.10277622196572404
1277,동아에스티(주),170900,2021/12,51502415.0,89987173.0,0.0,0.0,656379118.0,459606409.0,5623981.0,0.03974837356936823
1278,동아에스티(주),170900,2022/12,21373023.0,41500000.0,0.0,0.0,690111003.0,467613931.0,8105719.0,0.12892204976369595
1279,동아에스티(주),170900,2023/12,17013771.0,220866459.0,0.0,0.0,683307891.0,581112696.0,12723460.0,0.053486832428235
1280,동아타이어공업(주),282690,2020/12,6454601.0,0.0,0.0,0.0,366869385.0,28953954.0,59313.0,0.009189258948771581
1281,동아타이어공업(주),282690,2021/12,15490963.0,0.0,0.0,0.0,370498332.0,50132557.0,66235.0,0.004275718688373344
1282,동아타이어공업(주),282690,2022/12,52191249.0,0.0,0.0,0.0,377801454.0,96570090.0,1407394.0,0.02696609157600348
1283,동아타이어공업(주),282690,2023/12,18910593.0,0.0,0.0,0.0,386752653.0,68461549.0,1957566.0,0.10351690187610722
1284,동양철관(주),8970,2020/12,30016452.0,2000000.0,0.0,0.0,87503711.0,65870366.0,1113485.0,0.03477852574045369
1285,동양철관(주),8970,2021/12,63089447.0,0.0,0.0,0.0,84147305.0,101850823.0,1109159.0,0.017580737393371033
1286,동양철관(주),8970,2022/12,49930000.0,523810.0,0.0,0.0,87958590.0,94535470.0,2515702.0,0.04986148717014632
1287,동양철관(주),8970,2023/12,33670000.0,2000000.0,0.0,0.0,87094839.0,121668095.0,4836907.0,0.13560154191197085
1288,동원산업(주),6040,2020/12,248541466.0,384536673.0,0.0,0.0,1295141813.0,1810884383.0,44296011.0,0.06996926330447813
1289,동원산업(주),6040,2021/12,213871876.0,142837476.0,0.0,0.0,1486885893.0,1565018656.0,35300090.0,0.09896037152398517
1290,동원산업(주),6040,2022/12,789162454.0,429571878.0,0.0,0.0,2908475430.0,4152704108.0,84875776.0,0.0696425576694101
1291,동원산업(주),6040,2023/12,924220734.0,778921611.0,0.0,0.0,3135721276.0,4589421553.0,119356445.0,0.0700801347288444
1292,동원수산(주),30720,2020/12,23062026.0,0.0,0.0,0.0,48157952.0,49992276.0,1047205.0,0.045408196140269724
1293,동원수산(주),30720,2021/12,17954944.0,0.0,0.0,0.0,57020154.0,43921847.0,734560.0,0.040911294404482684
1294,동원수산(주),30720,2022/12,17726214.0,0.0,0.0,0.0,62573282.0,59216320.0,670673.0,0.037835095525756375
1295,동원수산(주),30720,2023/12,22005237.0,0.0,0.0,0.0,42652370.0,71959495.0,1238314.0,0.05627360432427972
1296,동원시스템즈(주),14820,2020/12,99000000.0,179895045.0,0.0,0.0,616460731.0,639356721.0,10094750.0,0.036195515771891895
1297,동원시스템즈(주),14820,2021/12,185502805.0,105862591.0,0.0,0.0,665372289.0,826642450.0,11128468.0,0.038194199286451985
1298,동원시스템즈(주),14820,2022/12,209000000.0,7056500.0,0.0,0.0,729629598.0,722040384.0,15409947.0,0.07132369079384328
1299,동원시스템즈(주),14820,2023/12,90000000.0,236365667.0,0.0,0.0,774050786.0,761806993.0,22553182.0,0.06910402741597203
1300,동일고무벨트(주),163560,2020/12,24792000.0,0.0,0.0,0.0,199898265.0,75880980.0,605014.0,0.024403597934817684
1301,동일고무벨트(주),163560,2021/12,46339000.0,0.0,0.0,0.0,209041906.0,104787335.0,709470.0,0.01531042965968191
1302,동일고무벨트(주),163560,2022/12,92957400.0,0.0,0.0,0.0,218003777.0,163224625.0,2811715.0,0.03024734986133433
1303,동일고무벨트(주),163560,2023/12,82497200.0,800000.0,0.0,0.0,223697553.0,150343280.0,5315498.0,0.06381364559673074
1304,동일산업(주),4890,2020/12,3000000.0,737817.0,0.0,0.0,360482372.0,57018140.0,136543.0,0.03653014580435586
1305,동일산업(주),4890,2021/12,3250000.0,204705.0,0.0,0.0,402036822.0,71727780.0,154288.0,0.04466025319093816
1306,동일산업(주),4890,2022/12,2000000.0,777708.0,0.0,0.0,417277192.0,82125521.0,558487.0,0.2010603706365104
1307,동일산업(주),4890,2023/12,0.0,100687.0,0.0,0.0,410077127.0,66058895.0,736602.0,7.315760723827307
1308,동화약품(주),20,2020/12,9800000.0,0.0,0.0,0.0,342682240.0,91125560.0,292154.0,0.029811632653061224
1309,동화약품(주),20,2021/12,4500000.0,0.0,0.0,0.0,360133220.0,87671267.0,383111.0,0.08513577777777778
1310,동화약품(주),20,2022/12,2500000.0,0.0,0.0,0.0,378673251.0,82463208.0,370004.0,0.1480016
1311,동화약품(주),20,2023/12,14669995.0,0.0,0.0,0.0,407056366.0,157916043.0,308010.0,0.020995917176522556
1312,두산로보틱스(주),454910,2020/12,,,,,,,,
1313,두산로보틱스(주),454910,2021/12,,,,,,,,
1314,두산로보틱스(주),454910,2022/12,0.0,0.0,0.0,0.0,42765362.0,19853043.0,545827.0,inf
1315,두산로보틱스(주),454910,2023/12,0.0,0.0,0.0,0.0,438808093.0,17613986.0,1411071.0,inf
1316,두산밥캣(주),241560,2020/12,0.0,25274640.0,0.0,0.0,4073804491.0,2886803304.0,44175172.0,1.7478061804243306
1317,두산밥캣(주),241560,2021/12,21205828.0,28273476.0,0.0,1200912.0,4321265808.0,4259633657.0,55571891.0,1.0965204055168194
1318,두산밥캣(주),241560,2022/12,53940756.0,50772048.0,0.0,0.0,5024387667.0,4223998511.0,83861766.0,0.8008740363785884
1319,두산밥캣(주),241560,2023/12,62475961.0,45629839.0,0.0,0.0,5954812552.0,4416941196.0,112424520.0,1.0399490129114257
1320,두산에너빌리티(주),34020,2020/12,5368579021.0,1590801460.0,0.0,0.0,7106496681.0,18460677610.0,457917934.0,0.06579866343709395
1321,두산에너빌리티(주),34020,2021/12,3908482954.0,938862830.0,0.0,0.0,8807595645.0,14912949984.0,284577000.0,0.05870779859347455
1322,두산에너빌리티(주),34020,2022/12,1433571969.0,771005504.0,0.0,0.0,10080290284.0,12969491516.0,260038000.0,0.1179536683036768
1323,두산에너빌리티(주),34020,2023/12,1186577312.0,1576371477.0,0.0,0.0,10841508937.0,13799325009.0,320892000.0,0.11614113199547978
1324,두산퓨얼셀(주),336260,2020/12,,,,,,,,
1325,두산퓨얼셀(주),336260,2021/12,,,,,,,,
1326,두산퓨얼셀(주),336260,2022/12,,,,,,,,
1327,두산퓨얼셀(주),336260,2023/12,,,,,,,,
1328,디씨엠(주),24090,2020/12,,,,,,,,
1329,디씨엠(주),24090,2021/12,,,,,,,,
1330,디씨엠(주),24090,2022/12,,,,,,,,
1331,디씨엠(주),24090,2023/12,,,,,,,,
1332,디아이동일(주),1530,2020/12,184305563.0,1632972.0,0.0,0.0,516667724.0,365891604.0,7094916.0,0.038157319030183816
1333,디아이동일(주),1530,2021/12,230615812.0,1784804.0,0.0,0.0,573505490.0,419638628.0,5324315.0,0.02291007266521187
1334,디아이동일(주),1530,2022/12,204235509.0,1681073.0,0.0,0.0,619195795.0,381086723.0,7787190.0,0.03781720696976215
1335,디아이동일(주),1530,2023/12,206180126.0,28196712.0,0.0,0.0,605534194.0,370119040.0,11234416.0,0.04793313236865155
1336,디에스알제강(주),69730,2020/12,,,,,,,,
1337,디에스알제강(주),69730,2021/12,,,,,,,,
1338,디에스알제강(주),69730,2022/12,,,,,,,,
1339,디에스알제강(주),69730,2023/12,,,,,,,,
1340,디엘(주),210,2020/12,153133576.0,146077000.0,0.0,378427000.0,3211323920.0,10690535920.0,67353000.0,0.0993938388091985
1341,디엘(주),210,2021/12,535861676.0,398667000.0,0.0,0.0,4386726630.0,3793988664.0,68436613.0,0.0732311535831352
1342,디엘(주),210,2022/12,575543537.0,486540000.0,0.0,0.0,4617764972.0,7401228917.0,184982000.0,0.17416897405500412
1343,디엘(주),210,2023/12,970331000.0,1036524151.0,0.0,0.0,4533401164.0,7586162396.0,287026125.0,0.14302284091454093
1344,디와이(주),13570,2020/12,81289914.0,24719789.0,0.0,0.0,467179540.0,328425725.0,3950994.0,0.0372701166797911
1345,디와이(주),13570,2021/12,101515018.0,17185723.0,0.0,0.0,498125678.0,361846877.0,3764810.0,0.03171681969533788
1346,디와이(주),13570,2022/12,102788873.0,30362074.0,0.0,0.0,504384059.0,356698974.0,5723460.0,0.042984748730326344
1347,디와이(주),13570,2023/12,112644046.0,11818209.0,0.0,0.0,530556785.0,399687967.0,8297246.0,0.06666475711853365
1348,디와이파워(주),210540,2020/12,10127382.0,1091489.0,0.0,0.0,189056292.0,98753239.0,918640.0,0.08188346224856316
1349,디와이파워(주),210540,2021/12,21299926.0,6121503.0,0.0,0.0,225972876.0,116073402.0,877251.0,0.031991439979295024
1350,디와이파워(주),210540,2022/12,16089483.0,4509456.0,0.0,0.0,240369030.0,87153369.0,1146574.0,0.05566179889168078
1351,디와이파워(주),210540,2023/12,8092482.0,259098.0,0.0,0.0,263890903.0,72837531.0,876098.0,0.10490206643533319
1352,롯데렌탈(주),89860,2020/12,275995430.0,1396645255.0,0.0,0.0,706370361.0,4643014010.0,95649561.0,0.05718476290680446
1353,롯데렌탈(주),89860,2021/12,186427989.0,1322946922.0,0.0,0.0,1237336411.0,4887671245.0,92303229.0,0.061153281618313585
1354,롯데렌탈(주),89860,2022/12,420393332.0,1311237211.0,0.0,0.0,1296203937.0,5631000169.0,115135723.0,0.06648977373691427
